"the_geom","id","piece","_column","occurrence","traduction_anglaise","type","zone_geographique","continent","lat","lng","cartodb_id","remarque","auteur","titre","genre","representation","decennie","publication","decennie2","column2","column3","column4"
"0101000020E61000006666666666663A409A99999999194440","https://pleiades.stoa.org/places/501434","RACINE_ESTHER","2","Hellespont","Hellespont","Mer","Grèce","Europe","40.2","26.4","126","","Racine, Jean","Esther","Tragédie","1689","80","1689","80","http://dramacode.github.io/tcp5/racine_esther.xml","https://catalogue.bnf.fr/ark:/12148/cb31169205c","http://gallica.bnf.fr/ark:/12148/bpt6k704146"
"0101000020E61000000000000000003E400000000000003B40","http://www.geonames.org/357994","RACINE_ESTHER","1","Égypte","Egypt","Pays","Afrique","Afrique","27","30","127","","Racine, Jean","Esther","Tragédie","1689","80","1689","80","http://dramacode.github.io/tcp5/racine_esther.xml","https://catalogue.bnf.fr/ark:/12148/cb31169205c","http://gallica.bnf.fr/ark:/12148/bpt6k704146"
"0101000020E6100000C214E5D2F89D4140707D586FD4C63F40","https://pleiades.stoa.org/places/687928","RACINE_ESTHER","1","Jérusalem","Jerusalem","Ville","Levant","Asie","31.776679","35.234156","128","","Racine, Jean","Esther","Tragédie","1689","80","1689","80","http://dramacode.github.io/tcp5/racine_esther.xml","https://catalogue.bnf.fr/ark:/12148/cb31169205c","http://gallica.bnf.fr/ark:/12148/bpt6k704146"
"0101000020E6100000FDC0559E40CF4140182D9B94DD974040","https://pleiades.stoa.org/places/687932","RACINE_ESTHER","3","Jourdain","Jordan river","Fleuve","Levant","Asie","33.1864496","35.6191595","129","","Racine, Jean","Esther","Tragédie","1689","80","1689","80","http://dramacode.github.io/tcp5/racine_esther.xml","https://catalogue.bnf.fr/ark:/12148/cb31169205c","http://gallica.bnf.fr/ark:/12148/bpt6k704146"
"0101000020E610000089B5F814005356409EB5DB2E34D73D40","http://www.geonames.org/6255147","RACINE_ESTHER","1","Asie","Asia","Continent","","Asie","29.84064","89.29688","130","","Racine, Jean","Esther","Tragédie","1689","80","1689","80","http://dramacode.github.io/tcp5/racine_esther.xml","https://catalogue.bnf.fr/ark:/12148/cb31169205c","http://gallica.bnf.fr/ark:/12148/bpt6k704146"
"0101000020E61000000000000000C043400000000000404440","https://pleiades.stoa.org/places/857082","RACINE_ESTHER","1","Chaldée","Chaldea","Région","Anatolie","Asie","40.5","39.5","131","","Racine, Jean","Esther","Tragédie","1689","80","1689","80","http://dramacode.github.io/tcp5/racine_esther.xml","https://catalogue.bnf.fr/ark:/12148/cb31169205c","http://gallica.bnf.fr/ark:/12148/bpt6k704146"
"0101000020E61000000000000000804A400000000000004040","http://www.geonames.org/130758","RACINE_ESTHER","2","Perse","Persia","Pays","Orient","Asie","32","53","132","","Racine, Jean","Esther","Tragédie","1689","80","1689","80","http://dramacode.github.io/tcp5/racine_esther.xml","https://catalogue.bnf.fr/ark:/12148/cb31169205c","http://gallica.bnf.fr/ark:/12148/bpt6k704146"
"0101000020E61000006388020F0AAE44404DDD4E88A44D4140","https://pleiades.stoa.org/places/912849","RACINE_ESTHER","1","Euphrate","Euphrates","Fleuve","Orient","Asie","34.606583632","41.3596819651","133","","Racine, Jean","Esther","Tragédie","1689","80","1689","80","http://dramacode.github.io/tcp5/racine_esther.xml","https://catalogue.bnf.fr/ark:/12148/cb31169205c","http://gallica.bnf.fr/ark:/12148/bpt6k704146"
"0101000020E6100000516D5D1A39364640D0E445DBF6444040","https://pleiades.stoa.org/places/893951","RACINE_ESTHER","1","Babylone","Babylon","Ville","Orient","Asie","32.5387834636","44.4236176449","134","","Racine, Jean","Esther","Tragédie","1689","80","1689","80","http://dramacode.github.io/tcp5/racine_esther.xml","https://catalogue.bnf.fr/ark:/12148/cb31169205c","http://gallica.bnf.fr/ark:/12148/bpt6k704146"
"0101000020E61000004963B48EAAEA41404963B48EAAEA4040","http://www.geonames.org/272103","RACINE_ESTHER","1","Liban","Lebanon","Pays","Levant","Asie","33.83333","35.83333","135","","Racine, Jean","Esther","Tragédie","1689","80","1689","80","http://dramacode.github.io/tcp5/racine_esther.xml","https://catalogue.bnf.fr/ark:/12148/cb31169205c","http://gallica.bnf.fr/ark:/12148/bpt6k704146"
