"the_geom","id","piece","_column","occurrence","traduction_anglaise","type","zone_geographique","continent","lat","lng","cartodb_id","remarque","auteur","titre","genre","representation","decennie","publication","decennie2","column2","column3","column4"
"0101000020E610000004F0051CF8B5364042CD902A8AE74240","https://pleiades.stoa.org/places/570504","ROTROU_HERCULEMOURANT","3","Némée","Nemea","Ville","Grèce","Europe","37.808904","22.7108171","191","","Rotrou, Jean de","Hercule mourant","Tragédie","1634","30","1636","30","http://dramacode.github.io/tcp5/rotrou_herculemourant.xml","https://catalogue.bnf.fr/ark:/12148/cb312518904","https://gallica.bnf.fr/ark:/12148/bpt6k72394w"
"0101000020E61000000000000000001E400000000000404040","https://pleiades.stoa.org/places/775","ROTROU_HERCULEMOURANT","1","Afrique","Africa","Continent","","Afrique","32.5","7.5","192","","Rotrou, Jean de","Hercule mourant","Tragédie","1634","30","1636","30","http://dramacode.github.io/tcp5/rotrou_herculemourant.xml","https://catalogue.bnf.fr/ark:/12148/cb312518904","https://gallica.bnf.fr/ark:/12148/bpt6k72394w"
"0101000020E6100000FFCEF6E80DE541400F4240BE84624240","https://pleiades.stoa.org/places/658368","ROTROU_HERCULEMOURANT","1","AEgée","Aegae","Ville","Anatolie","Asie","36.769676","35.789487","193","","Rotrou, Jean de","Hercule mourant","Tragédie","1634","30","1636","30","http://dramacode.github.io/tcp5/rotrou_herculemourant.xml","https://catalogue.bnf.fr/ark:/12148/cb312518904","https://gallica.bnf.fr/ark:/12148/bpt6k72394w"
"0101000020E61000003BA6EECA2EB83640EB36A8FDD6D04240","https://pleiades.stoa.org/places/570106","ROTROU_HERCULEMOURANT","1","Argos","Argos","Ville","Grèce","Europe","37.631561","22.719464","194","","Rotrou, Jean de","Hercule mourant","Tragédie","1634","30","1636","30","http://dramacode.github.io/tcp5/rotrou_herculemourant.xml","https://catalogue.bnf.fr/ark:/12148/cb312518904","https://gallica.bnf.fr/ark:/12148/bpt6k72394w"
"0101000020E610000000000000008036400000000000C04240","https://pleiades.stoa.org/places/991374","ROTROU_HERCULEMOURANT","2","Thessalie","Thessalia/Thessaly","Région","Grèce","Europe","37.5","22.5","195","","Rotrou, Jean de","Hercule mourant","Tragédie","1634","30","1636","30","http://dramacode.github.io/tcp5/rotrou_herculemourant.xml","https://catalogue.bnf.fr/ark:/12148/cb312518904","https://gallica.bnf.fr/ark:/12148/bpt6k72394w"
"0101000020E610000000000000004037400000000000A04340","https://pleiades.stoa.org/places/541021","ROTROU_HERCULEMOURANT","1","Pelion","Pelion","Montagne","Grèce","Europe","39.25","23.25","196","","Rotrou, Jean de","Hercule mourant","Tragédie","1634","30","1636","30","http://dramacode.github.io/tcp5/rotrou_herculemourant.xml","https://catalogue.bnf.fr/ark:/12148/cb312518904","https://gallica.bnf.fr/ark:/12148/bpt6k72394w"
"0101000020E610000061FC34EECD5B364000FDBE7FF30A4440","https://pleiades.stoa.org/places/491677","ROTROU_HERCULEMOURANT","1","Olympe","Olympus","Montagne","Grèce","Europe","40.085556","22.358611","197","","Rotrou, Jean de","Hercule mourant","Tragédie","1634","30","1636","30","http://dramacode.github.io/tcp5/rotrou_herculemourant.xml","https://catalogue.bnf.fr/ark:/12148/cb312518904","https://gallica.bnf.fr/ark:/12148/bpt6k72394w"
"0101000020E6100000475BF0FD68AF36404EBC5EF5DBE54340","https://pleiades.stoa.org/places/540993","ROTROU_HERCULEMOURANT","1","Osse","Ossa","Montagne","Grèce","Europe","39.7957751","22.6851958","198","","Rotrou, Jean de","Hercule mourant","Tragédie","1634","30","1636","30","http://dramacode.github.io/tcp5/rotrou_herculemourant.xml","https://catalogue.bnf.fr/ark:/12148/cb312518904","https://gallica.bnf.fr/ark:/12148/bpt6k72394w"
"0101000020E61000006666666666262C402B14E97E4E6B4440","https://pleiades.stoa.org/places/432712","ROTROU_HERCULEMOURANT","1","Averne","Avernus","Lac","Italie","Europe","40.838333","14.075","199","","Rotrou, Jean de","Hercule mourant","Tragédie","1634","30","1636","30","http://dramacode.github.io/tcp5/rotrou_herculemourant.xml","https://catalogue.bnf.fr/ark:/12148/cb312518904","https://gallica.bnf.fr/ark:/12148/bpt6k72394w"
"0101000020E61000007FDF1A33E4B73640DBDBD20F8FC64240","https://pleiades.stoa.org/places/570424","ROTROU_HERCULEMOURANT","1","Lerne","Lerna","Ville","Grèce","Europe","37.5512409","22.7183258","200","","Rotrou, Jean de","Hercule mourant","Tragédie","1634","30","1636","30","http://dramacode.github.io/tcp5/rotrou_herculemourant.xml","https://catalogue.bnf.fr/ark:/12148/cb312518904","https://gallica.bnf.fr/ark:/12148/bpt6k72394w"
"0101000020E610000000000000004035400000000000E04240","https://pleiades.stoa.org/places/570579","ROTROU_HERCULEMOURANT","1","Pénée","Pineios","Fleuve","Grèce","Europe","37.75","21.25","202","","Rotrou, Jean de","Hercule mourant","Tragédie","1634","30","1636","30","http://dramacode.github.io/tcp5/rotrou_herculemourant.xml","https://catalogue.bnf.fr/ark:/12148/cb312518904","https://gallica.bnf.fr/ark:/12148/bpt6k72394w"
